Row ID,Order Priority,Discount,Unit Price,Shipping Cost,Customer ID,Customer Name,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Country,Region,State or Province,City,Postal Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Order ID
6068,Very High,0.05,3.28,3.97,1683,neeraj,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 342,0.56,India,West,Karnatka,Bangalore,83843,5/3/2015,6/3/2015,-100.24,18,61.29,558
6787,Not Specified,0.03,6.98,9.69,1152,Anil,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,Eldon Shelf Savers™ Cubes and Bins,0.83,UAE,West,Dubai,Doha,83843,5/3/2015,7/3/2015,-262.62,15,109.15,493
5461,Critical,0.06,122.99,19.99,1493,Priyanka,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,GBC Therma-A-Bind 250T Electric Binding System,0.37,Singapour,Central,SING,Manila,48135,5/5/2015,7/5/2015,1019.7096,12,1477.84,222
5509,Medium,0.07,3.38,0.85,1511,Rakshitha,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Avery Hi-Liter® Fluorescent Desk Style Markers,0.48,UK,Central,London,Scotland,49505,26-04-15,28-04-15,19.04,9,29.08,391
7919,Medium,0.08,68.81,60,1311,Tirupathi,Delivery Truck,Small Business,Office Supplies,Appliances,Jumbo Drum,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",0.41,Nepal,Central,Kathmandu,Lalitpur,49505,5/5/2015,7/5/2015,-1069.72,17,1162.46,858
6808,Medium,0.07,3.38,0.85,1327,Nitin,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Avery Hi-Liter® Fluorescent Desk Style Markers,0.48,India,East,Karnatka,Bangalore,10024,26-04-15,28-04-15,19.04,34,109.86,498
5756,Medium,0.06,122.99,19.99,1258,Rajesh,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,GBC Therma-A-Bind 250T Electric Binding System,0.37,UAE,East,Dubai,Doha,10024,5/5/2015,7/5/2015,1408.1865,48,5911.35,74
5639,Critical,0.08,68.81,60,1860,Kumar,Delivery Truck,Small Business,Office Supplies,Appliances,Jumbo Drum,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",0.41,Singapour,East,SING,Manila,10024,5/5/2015,7/5/2015,-1069.72,68,4649.85,681
8166,Medium,0.1,130.98,30,1426,Susan,Delivery Truck,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",0.78,UK,West,London,Scotland,88001,22-05-15,24-05-15,2000.11,18,2259.99,347
8308,Very High,0.06,4.77,2.39,1075,Sai Kumar,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"Imation Primaris 3.5"" 2HD Unformatted Diskettes, 10/Pack",0.72,Nepal,East,Kathmandu,Lalitpur,11572,25-05-15,26-05-15,-45.64,9,42.46,44
6102,Very High,0.1,27.18,8.23,1869,Aziz,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,"Tyvek ® Top-Opening Peel & Seel Envelopes, Plain White",0.38,India,East,Karnatka,Bangalore,11572,25-05-15,27-05-15,204.49,12,314.06,735
7453,Not Specified,0,999.99,13.99,1411,Priyanka,Regular Air,Corporate,Technology,Office Machines,Medium Box,"Polycom Soundstation EX Audio-Conferencing Telephone, Black",0.36,UAE,East,Dubai,Doha,11572,4/6/2015,6/6/2015,-1455.9972,1,1009.99,555
6073,Critical,0.05,6.48,5.14,1674,Ganesh,Express Air,Corporate,Office Supplies,Paper,Small Box,Xerox 23,0.37,Singapour,East,SING,Manila,11572,4/6/2015,5/6/2015,-22.56,13,92.16,285
8319,Medium,0.02,6.48,7.91,1578,Divya,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 216,0.37,UK,South,London,Scotland,30076,29-05-15,31-05-15,-1191.526,2,16.5,160
5456,Medium,0.06,105.29,10.12,1967,Ramya,Regular Air,Corporate,Furniture,Office Furnishings,Large Box,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,0.79,Nepal,South,Kathmandu,Lalitpur,30076,4/1/2015,6/1/2015,-45.01,12,1202.66,612
5731,Medium,0.01,11.7,5.63,1745,neeraj,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Fellowes Binding Cases,0.4,India,South,Karnatka,Bangalore,30328,1/5/2015,3/5/2015,39.21,16,196.69,326
8984,Medium,0.03,4.55,1.49,1251,Anil,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Presstex Flexible Ring Binders,0.35,UAE,South,Dubai,Doha,30328,1/5/2015,1/5/2015,100.38,9,40.28,388
5445,Critical,0.04,60.97,4.5,1673,Krishna,Regular Air,Corporate,Office Supplies,Appliances,Small Box,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,0.56,Singapour,South,SING,Manila,31401,23-03-15,24-03-15,79.4232,15,904.31,786
6519,Medium,0.03,7.64,5.83,1331,Kural,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",0.36,UK,Central,London,Scotland,60103,24-02-15,26-02-15,-15.0904,12,96.86,766
6510,Very High,0,65.99,3.99,1346,Priyanka,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,StarTAC 7760,0.59,Nepal,South,Kathmandu,Lalitpur,22124,14-03-15,15-03-15,-60.564,13,765.65,701
6602,Very High,0.03,2.1,0.7,1240,Rakshitha,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,"Sanford EarthWrite® Recycled Pencils, Medium Soft, #2",0.57,India,South,Karnatka,Bangalore,23805,6/1/2015,7/1/2015,-1473.906,4,8.72,64
7113,Not Specified,0.1,599.99,24.49,1350,Tirupathi,Regular Air,Consumer,Technology,Copiers and Fax,Large Box,Canon PC1080F Personal Copier,0.5,UAE,South,Dubai,Doha,23805,10/1/2015,11/1/2015,-343.126,11,6355.69,386
8231,Critical,0.06,2.78,1.25,1061,Nitin,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 318,0.59,Singapour,South,SING,Manila,23805,10/1/2015,12/1/2015,66.36,10,28.09,155
8792,Medium,0.07,225.04,11.79,1080,Neha,Regular Air,Consumer,Office Supplies,Appliances,Medium Box,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,0.42,UK,South,London,Scotland,23701,26-03-15,26-03-15,-162.918,5,1130.15,730
5577,Medium,0.03,7.84,4.71,1237,Rajesh,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,XtraLife® ClearVue™ Slant-D® Ring Binders by Cardinal,0.35,Nepal,South,Kathmandu,Lalitpur,23701,26-03-15,29-03-15,859.7178,7,54.37,108
6022,Medium,0.04,9.11,2.15,1518,Kumar,Regular Air,Consumer,Office Supplies,Paper,Wrap Bag,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",0.4,India,South,Karnatka,Bangalore,23223,6/5/2015,6/5/2015,-23.072,11,100.87,674
7324,Medium,0.05,150.98,43.71,1252,Susan,Delivery Truck,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,"Global Airflow Leather Mesh Back Chair, Black",0.55,UAE,Central,Dubai,Doha,77340,24-05-15,25-05-15,650.3,12,1857.08,581
5468,Critical,0.09,3.89,7.01,1848,Sai Kumar,Express Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Avery Binder Labels,0.37,Singapour,Central,SING,Manila,77340,22-01-15,24-01-15,-154.307,10,42.56,149
7999,Medium,0.04,100.98,7.18,1746,Aziz,Regular Air,Home Office,Technology,Computer Peripherals,Small Box,Logitech Cordless Elite Duo,0.4,UK,Central,London,Scotland,76053,21-01-15,26-01-15,269.94,4,414.91,730
6027,Very High,0.08,30.93,3.92,1702,Priyanka,Regular Air,Small Business,Furniture,Office Furnishings,Small Pack,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",0.44,Nepal,Central,Kathmandu,Lalitpur,75061,15-03-15,16-03-15,63.0591,3,91.39,351
8286,Very High,0.08,4.48,49,1207,Ganesh,Regular Air,Small Business,Office Supplies,Appliances,Large Box,Hoover Portapower™ Portable Vacuum,0.6,India,Central,Karnatka,Bangalore,75061,2/5/2015,2/5/2015,139.5801,37,202.29,854
8890,Not Specified,0,17.67,8.99,1648,Divya,Regular Air,Small Business,Furniture,Office Furnishings,Small Pack,"Executive Impressions 12"" Wall Clock",0.47,UAE,Central,Dubai,Doha,75061,2/5/2015,9/5/2015,109.67,9,168.71,289
6140,Critical,0.03,40.99,19.99,1770,Ramya,Regular Air,Corporate,Office Supplies,Paper,Small Box,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",0.36,Singapour,Central,SING,Manila,76248,17-02-15,18-02-15,395.308,21,885.65,217
6064,Medium,0.1,14.28,2.99,1568,neeraj,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Avery Premier Heavy-Duty Binder with Round Locking Rings,0.39,UK,Central,London,Scotland,76541,24-03-15,25-03-15,104.9145,11,152.05,776
8538,Medium,0.04,7.08,2.35,1258,Anil,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,SANFORD Major Accent™ Highlighters,0.47,Nepal,Central,Kathmandu,Lalitpur,76541,10/4/2015,11/4/2015,24.59,7,49.1,842
7763,Medium,0.03,140.99,4.2,1702,Krishna,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,7160,0.59,India,Central,Karnatka,Bangalore,76541,29-03-15,6/4/2015,-458.744,2,246.44,659
8600,Medium,0.05,8.85,5.6,1579,Kural,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,GBC Standard Plastic Binding Systems Combs,0.36,UAE,West,Dubai,Doha,90004,10/6/2015,11/6/2015,-9.177,21,199.08,228
8555,Critical,0.07,155.06,7.07,1269,Priyanka,Regular Air,Consumer,Office Supplies,Storage & Organization,Small Box,"Dual Level, Single-Width Filing Carts",0.59,Singapour,West,SING,Manila,90004,19-05-15,19-05-15,-121.75,14,2039.07,604
8137,Medium,0.07,155.06,7.07,1075,Rakshitha,Regular Air,Consumer,Office Supplies,Storage & Organization,Small Box,"Dual Level, Single-Width Filing Carts",0.59,UK,Central,London,Scotland,73110,19-05-15,19-05-15,24.35,3,436.94,606
6245,Very High,0.09,5.4,7.78,1804,Tirupathi,Express Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,3M Organizer Strips,0.37,Nepal,Central,Kathmandu,Lalitpur,73110,6/6/2015,8/6/2015,-34.7645,6,37.38,432
5128,Very High,0.05,8.85,5.6,1815,Nitin,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,GBC Standard Plastic Binding Systems Combs,0.36,India,Central,Karnatka,Bangalore,73160,10/6/2015,11/6/2015,-7.3416,5,47.4,815
8348,Not Specified,0.09,90.97,14,1202,Ramya,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Drum,Lexmark Z54se Color Inkjet Printer,0.36,UAE,Central,Dubai,Doha,53150,1/3/2015,3/3/2015,35.29,3,260,232
7846,Critical,0.02,63.94,14.48,1778,neeraj,Regular Air,Consumer,Furniture,Office Furnishings,Small Box,"Howard Miller 16"" Diameter Gallery Wall Clock",0.46,Singapour,South,SING,Manila,32935,4/4/2015,4/4/2015,-100.17,11,709.7,262
6262,Medium,0.01,5.02,5.14,1372,Anil,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,"Imation 3.5, DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",0.79,UK,South,London,Scotland,32953,4/4/2015,6/4/2015,-3.948,5,27.42,853
6570,Medium,0.05,58.1,1.49,1638,Krishna,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Avery Arch Ring Binders,0.38,Nepal,South,Kathmandu,Lalitpur,33142,18-01-15,18-01-15,1633.986,13,739.06,5
8952,Medium,0.06,2.28,5.2,1809,Kural,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,"Binney & Smith inkTank™ Erasable Pocket Highlighter, Chisel Tip, Yellow",0.41,India,South,Karnatka,Bangalore,33142,1/6/2015,3/6/2015,-2002.6314,13,30.47,833
7351,Medium,0.09,6.48,7.03,1138,Priyanka,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 214,0.37,UAE,Central,Dubai,Doha,55410,29-06-15,1/7/2015,-126.208,16,96.96,10
5517,Critical,0.08,4.13,1.17,1544,Rakshitha,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 31,0.57,Singapour,Central,SING,Manila,53545,23-05-15,25-05-15,-5.54,1,4.21,7
8146,Medium,0.06,3499.99,24.49,1781,Tirupathi,Express Air,Corporate,Technology,Copiers and Fax,Large Box,Canon imageCLASS 2200 Advanced Copier,0.37,UK,South,London,Scotland,35244,1/3/2015,4/3/2015,-68.432,1,3550.28,2
5674,Very High,0.07,179.99,19.99,1730,Nitin,Regular Air,Home Office,Technology,Computer Peripherals,Small Box,Motorola SB4200 Cable Modem,0.48,Nepal,South,Kathmandu,Lalitpur,36608,22-01-15,23-01-15,733.2822,7,1188.63,327
5357,Very High,0.02,92.23,39.61,1904,Neha,Express Air,Home Office,Furniture,Office Furnishings,Medium Box,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",0.67,India,South,Karnatka,Bangalore,36608,22-01-15,23-01-15,-905.9904,11,1009.93,677
7774,Not Specified,0.02,15.22,9.73,1907,Rajesh,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,"GBC Twin Loop™ Wire Binding Elements, 9/16"" Spine, Black",0.36,UAE,Central,Dubai,Doha,55014,22-01-15,22-01-15,-21.63242,9,140.7,891
8657,Critical,0.03,6.48,8.73,1620,Kumar,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 227,0.37,Singapour,Central,SING,Manila,55410,3/1/2015,5/1/2015,-35.04,2,15.95,407
5461,Medium,0.05,12.88,4.59,1686,Susan,Regular Air,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Wrap Bag,Martin-Yale Premier Letter Opener,0.82,UK,Central,London,Scotland,55410,23-05-15,25-05-15,5.98,3,42.35,484
5275,Medium,0.03,6.48,8.73,1044,Sai Kumar,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 227,0.37,Nepal,East,Kathmandu,Lalitpur,10035,3/1/2015,5/1/2015,-35.04,8,63.78,127
5913,Medium,0.07,9.93,1.09,1832,Aziz,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,Peel-Off® China Markers,0.43,India,East,Karnatka,Bangalore,10035,3/1/2015,6/1/2015,149.53,46,451.61,91
8933,Medium,0.09,1.74,4.08,1931,Priyanka,Express Air,Consumer,Furniture,Office Furnishings,Small Pack,"Eldon Regeneration Recycled Desk Accessories, Smoke",0.53,UAE,South,Dubai,Doha,71111,11/5/2015,13-05-15,608.262,4,10.41,815
7389,Critical,0.08,227.55,32.48,1781,Ganesh,Delivery Truck,Consumer,Furniture,Tables,Jumbo Box,Hon Rectangular Conference Tables,0.68,Singapour,South,SING,Manila,71111,11/5/2015,11/5/2015,-570.1696,16,2849.64,82
8017,Medium,0.05,6.28,5.36,1896,Divya,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,GBC Standard Plastic Binding Systems' Combs,0.4,UK,South,London,Scotland,71111,20-01-15,23-01-15,1.278,6,38.04,610
7624,Very High,0.04,3.08,0.99,1461,Ramya,Regular Air,Consumer,Office Supplies,Labels,Small Box,Avery 481,0.37,Nepal,South,Kathmandu,Lalitpur,71111,20-01-15,21-01-15,424.29,14,42.53,655
7362,Very High,0.04,2.08,1.49,1664,neeraj,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Economy Binders,0.36,India,Central,Karnatka,Bangalore,49783,27-02-15,28-02-15,-3.71956,7,14.77,894
6965,Not Specified,0.02,53.98,5.5,1539,Anil,Express Air,Corporate,Technology,Computer Peripherals,Small Box,Nu-Form 106-Key Ergonomic Keyboard w/ Touchpad,0.62,UAE,Central,Dubai,Doha,49783,27-02-15,28-02-15,101.972,8,438.33,131
7556,Critical,0.05,4.98,5.02,1782,Priyanka,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1989,0.38,Singapour,Central,SING,Manila,49783,27-02-15,27-02-15,-16.6348,7,38.11,546
6018,Medium,0.09,58.1,1.49,1854,Rakshitha,Express Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Avery Arch Ring Binders,0.38,UK,South,London,Scotland,28144,27-04-15,29-04-15,765.75,3,169.46,525
7359,Medium,0.04,65.99,8.99,1868,Tirupathi,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,i270,0.55,Nepal,South,Kathmandu,Lalitpur,28144,13-03-15,14-03-15,-335.041,13,724.57,780
7574,Medium,0.1,4.91,0.5,1682,Nitin,Express Air,Home Office,Office Supplies,Labels,Small Box,Avery 493,0.36,India,Central,Karnatka,Bangalore,60432,21-02-15,21-02-15,35.2797,10,51.13,620
7918,Medium,0.07,5.18,5.74,1788,Rajesh,Express Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Wilson Jones Impact Binders,0.36,UAE,South,Dubai,Doha,70506,6/4/2015,8/4/2015,-188.034,14,79.61,514
6458,Critical,0.05,6.48,7.91,1986,Kumar,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 216,0.37,Singapour,South,SING,Manila,33881,13-03-15,14-03-15,322.122,16,109.99,48
5220,Medium,0.03,111.03,8.64,1867,Susan,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,Fellowes Recycled Storage Drawers,0.78,UK,South,London,Scotland,33881,13-03-15,14-03-15,366.54,8,900.12,771
6250,Very High,0.02,71.37,69,1348,Sai Kumar,Regular Air,Small Business,Furniture,Tables,Large Box,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",0.68,Nepal,South,Kathmandu,Lalitpur,30458,6/2/2015,7/2/2015,-439.908,4,237.62,255
5174,Very High,0.03,205.99,8.99,1514,Aziz,Express Air,Small Business,Technology,Telephones and Communication,Small Box,StarTAC 8000,0.6,India,South,Karnatka,Bangalore,30458,6/2/2015,8/2/2015,1087.716,1,176.42,807
5805,Not Specified,0,180.98,30,1965,Priyanka,Delivery Truck,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,0.69,UAE,South,Dubai,Doha,30458,3/2/2015,5/2/2015,9.204,11,2084.16,216
6652,Critical,0.04,3.08,0.99,1317,Ganesh,Regular Air,Small Business,Office Supplies,Labels,Small Box,Avery 481,0.37,Singapour,South,SING,Manila,30084,20-06-15,21-06-15,257.0832,14,43.41,178
7983,Medium,0.1,2.78,1.25,1052,Divya,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 318,0.59,UK,South,London,Scotland,30084,20-06-15,21-06-15,0.7854,18,46.42,20
5610,Medium,0.02,136.98,24.49,1953,Ramya,Express Air,Small Business,Furniture,Office Furnishings,Large Box,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",0.59,Nepal,South,Kathmandu,Lalitpur,30084,2/6/2015,3/6/2015,88.56,8,1140.95,346
5433,Medium,0.08,4.91,0.5,1971,neeraj,Regular Air,Consumer,Office Supplies,Labels,Small Box,Avery 493,0.36,India,South,Karnatka,Bangalore,72023,9/4/2015,9/4/2015,12.726,9,42.69,439
6741,Medium,0.02,28.15,6.17,1441,Anil,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Small Pack,"Boston Model 1800 Electric Pencil Sharpener, Gray",0.55,UAE,South,Dubai,Doha,72023,9/4/2015,10/4/2015,160.8066,11,327.41,377
8533,Critical,0.01,2036.48,14.7,1474,Krishna,Delivery Truck,Consumer,Technology,Office Machines,Jumbo Drum,Lexmark 4227 Plus Dot Matrix Printer,0.55,Singapour,West,SING,Manila,94521,11/2/2015,13-02-15,-1596.7458,2,3786.84,531
7304,Medium,0.04,419.19,19.99,1895,Kural,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,Smead Adjustable Mobile File Trolley with Lockable Top,0.58,UK,West,London,Scotland,94521,26-04-15,27-04-15,1388.3559,5,2012.11,730
8499,Very High,0.07,65.99,8.8,1895,Priyanka,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,6120,0.58,Nepal,West,Kathmandu,Lalitpur,94521,12/1/2015,12/1/2015,109.836,9,471.66,150
7984,Very High,0.09,348.21,40.19,1003,Rakshitha,Delivery Truck,Home Office,Furniture,Tables,Jumbo Box,Bretford CR4500 Series Slim Rectangular Table,0.62,India,West,Karnatka,Bangalore,92627,14-02-15,16-02-15,-93.85,2,662.8,100
6545,Not Specified,0,10.01,1.99,1157,Tirupathi,Express Air,Home Office,Technology,Computer Peripherals,Small Pack,TDK 4.7GB DVD-R,0.41,UAE,West,Dubai,Doha,92627,12/1/2015,14-01-15,82.7034,11,119.86,44
5155,Critical,0.09,348.21,40.19,1957,Nitin,Delivery Truck,Home Office,Furniture,Tables,Jumbo Box,Bretford CR4500 Series Slim Rectangular Table,0.62,Singapour,West,SING,Manila,90045,14-02-15,16-02-15,-93.85,8,2651.21,291
7541,Medium,0.06,4.28,0.94,1753,Neha,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 336,0.56,UK,West,London,Scotland,90045,26-04-15,28-04-15,0.37,9,38.96,156
8134,Medium,0.04,419.19,19.99,1776,Rajesh,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,Smead Adjustable Mobile File Trolley with Lockable Top,0.58,Nepal,West,Kathmandu,Lalitpur,90045,26-04-15,27-04-15,1947.67,20,8048.45,123
8550,Medium,0.07,65.99,8.8,1064,Kumar,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,6120,0.58,India,West,Karnatka,Bangalore,90045,12/1/2015,12/1/2015,109.836,37,1939.03,147
6381,Medium,0,10.01,1.99,1623,Susan,Express Air,Home Office,Technology,Computer Peripherals,Small Pack,TDK 4.7GB DVD-R,0.41,UAE,West,Dubai,Doha,90045,12/1/2015,14-01-15,128.03,42,457.63,207
6387,Critical,0.08,4.91,0.5,1160,Sai Kumar,Regular Air,Consumer,Office Supplies,Labels,Small Box,Avery 493,0.36,Singapour,West,SING,Manila,90045,9/4/2015,9/4/2015,31.752,36,170.75,201
8471,Medium,0.02,28.15,6.17,1991,Aziz,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Small Pack,"Boston Model 1800 Electric Pencil Sharpener, Gray",0.55,UK,West,London,Scotland,90045,9/4/2015,10/4/2015,117.208,45,1339.42,236
5781,Very High,0.06,4.28,0.94,1860,Priyanka,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 336,0.56,Nepal,West,Kathmandu,Lalitpur,82901,26-04-15,28-04-15,0.37,2,8.66,54
8108,Very High,0.09,355.98,58.92,1310,Ganesh,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms,0.64,India,West,Karnatka,Bangalore,92024,18-02-15,20-02-15,1240.25,30,10554.63,798
6084,Not Specified,0.04,218.75,69.64,1921,Divya,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,0.77,UAE,West,Dubai,Doha,92024,18-02-15,18-02-15,-533.232,8,1749.64,250
5849,Critical,0.09,6.28,5.41,1591,Ramya,Regular Air,Small Business,Furniture,Office Furnishings,Small Box,Eldon® 200 Class™ Desk Accessories,0.53,Singapour,West,SING,Manila,92024,2/2/2015,4/2/2015,-61.59,56,355.4,130
5559,Medium,0.08,1.68,1.57,1276,neeraj,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 323,0.59,UK,West,London,Scotland,92024,5/2/2015,6/2/2015,-46.25,88,148.36,349
7387,Medium,0.09,355.98,58.92,1847,Anil,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms,0.64,Nepal,Central,Kathmandu,Lalitpur,60901,18-02-15,20-02-15,1240.25,8,2814.57,862
7186,Medium,0.09,6.28,5.41,1348,Krishna,Regular Air,Small Business,Furniture,Office Furnishings,Small Box,Eldon® 200 Class™ Desk Accessories,0.53,India,Central,Karnatka,Bangalore,60102,2/2/2015,4/2/2015,-32.0268,14,88.85,202
7787,Medium,0.1,24.92,12.98,1001,Kural,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,GBC Standard Therm-A-Bind Covers,0.39,UAE,Central,Dubai,Doha,46321,19-03-15,19-03-15,-45.816,3,70.82,554
8111,Critical,0,12.28,6.35,1486,Priyanka,Express Air,Home Office,Office Supplies,Paper,Small Box,Staples Premium Bright 1-Part Blank Computer Paper,0.38,Singapour,Central,SING,Manila,46321,19-03-15,20-03-15,30.63,7,90.44,613
7636,Medium,0.02,6.48,8.74,1349,Rakshitha,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1984,0.36,UK,East,London,Scotland,6408,5/6/2015,7/6/2015,-6.835,1,10.72,412
5227,Very High,0.06,699.99,24.49,1782,Tirupathi,Express Air,Home Office,Technology,Copiers and Fax,Large Box,Canon PC1060 Personal Laser Copier,0.41,Nepal,East,Kathmandu,Lalitpur,4401,5/6/2015,7/6/2015,7024.2069,15,10180.01,398
5078,Very High,0.02,5.81,8.49,1096,Nitin,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Fellowes Black Plastic Comb Bindings,0.39,India,East,Karnatka,Bangalore,4073,8/1/2015,12/1/2015,-137.494,7,42.44,290
7962,Not Specified,0.05,30.98,9.18,1646,Ramya,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1951,0.4,UAE,East,Dubai,Doha,4106,5/5/2015,5/5/2015,308.67,15,462.57,125
8729,Critical,0.04,6.48,9.54,1279,neeraj,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1905,0.37,Singapour,East,SING,Manila,2138,15-06-15,17-06-15,-223.944,19,125.37,715
5245,Medium,0.02,17.15,4.96,1257,Anil,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,Advantus Rolling Storage Box,0.58,UK,East,London,Scotland,7631,5/6/2015,7/6/2015,36.495,11,190.85,130
5363,Medium,0.07,30.98,8.74,1648,Krishna,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1979,0.4,Nepal,East,Kathmandu,Lalitpur,2908,5/6/2015,6/6/2015,255.7692,12,370.68,526
6005,Medium,0,175.99,4.99,1384,Kural,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,5165,0.59,India,Central,Karnatka,Bangalore,75109,18-02-15,21-02-15,1656.6555,15,2400.95,788
8304,Medium,0.04,1360.14,14.7,1100,Priyanka,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Drum,Okidata ML395C Color Dot Matrix Printer,0.59,UAE,East,Dubai,Doha,5401,5/6/2015,8/6/2015,2639.01,6,7303.05,28
5438,Critical,0.01,2.16,6.05,1950,Rakshitha,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Peel & Stick Add-On Corner Pockets,0.37,Singapour,South,SING,Manila,70506,23-05-15,25-05-15,395.76,24,58.05,616
